timestamp,random_id,user_id,campaign_id,group_id,ad_id,url_hash,domain_hash,zone_id,feedtag,clicked
1649785353037294,247101126,615,828,257,34186,9255695974909708077,8830421274463827429,1987,6,false
1649785353037595,3232125120,2734,482,6211,32236,3338634079576521724,13868327336243599178,9373,4,false
1649785353037931,3077233278,2222,863,963,68599,12897096491369786751,15512646521319816313,4453,5,false
1649785353038255,3420136899,3164,241,9392,19979,8359268765859942961,2346030201393181563,6569,3,false
1649785353038586,3568153627,3759,518,3119,39372,15111318743537683265,3901805930100027965,3983,4,false
1649785353038883,3086809209,2913,200,1272,40887,12562403686746694321,13131996008970750268,8613,5,false
1649785353039195,639426263,822,16,6531,23031,17925583145811164276,5888856138919336842,8104,4,false
1649785353039486,180348220,662,620,2963,45607,5838041418485798016,17147217586156067310,8098,4,false
1649785353039830,2946850283,2041,440,8327,53779,9114895868707141337,3860147245007666181,8236,3,false
1649785353040129,169201447,2571,12,953,86698,11436447644908713967,13198334335656209867,6317,1,false
1649785353040427,2774193636,3989,395,6527,81879,15034955806892517091,7024424371890376708,7825,5,false
1649785353040711,4005479379,354,247,9824,49397,4684010036429645909,2896317623586714427,4200,1,false
1649785353041033,2041172650,2210,720,4553,13544,11593558038845509365,11870784431245247123,3942,4,false
1649785353041395,3399146584,4886,167,1990,92112,4375354096153522243,558619688256228359,2147,2,false
1649785353041798,2132387613,853,425,5717,76179,14206529849508647985,7968021227818230509,2882,3,false
1649785353042101,311293991,1757,761,9452,92131,840937698809414892,11081873601881925818,9109,4,false
1649785353042435,3887352718,3114,227,670,45896,17428842001498610327,6450829443827613797,7365,3,false
1649785353042748,101884759,3798,967,8008,44117,18434930949681783103,11790357365895061364,1151,6,false
1649785353043123,1708103332,3554,815,4661,2030,16868720460869753076,15501643931925066364,8813,5,false
1649785353043727,2605627269,153,528,4485,44317,6714327249153582997,12698255967735340349,6703,6,false
1649785353044290,1932924809,2745,217,7528,31261,9981789452731587394,17669035729336540385,5800,1,false
1649785353044719,2854570355,4002,38,9909,84551,6432112787277585662,8799190955507587011,5918,4,false
1649785353045034,884773050,3588,336,8810,51161,1691452258321853153,2924226319448781934,7221,4,false
1649785353045339,3713886842,3632,997,3742,44479,804957505659831848,84266902158107236,5181,4,false
1649785353045646,1139870747,3122,407,3854,55969,475960617851167212,7345545942450247815,2670,6,false
1649785353045979,413627892,1800,457,3736,13095,8685189980556514722,11234983058685797867,8093,5,false
1649785353046292,3060714244,4947,848,8141,88278,13022458979723505280,4946002210017711311,6537,6,false
1649785353046663,2289201628,353,840,5394,40278,5074659240563221933,15130803074525820107,3551,6,false
1649785353047023,2461694440,4226,952,5577,41571,7822228371283517997,14574836752967300819,3101,2,false
1649785353047377,4117700613,1899,320,6442,30460,3700475905678825879,4063067156134886505,5533,3,false
1649785353047965,3220520252,603,720,3994,4307,4839528865679687834,14750538010582081247,9076,5,false
1649785353048909,274789639,2529,178,5996,31363,11005426639431461174,7869957600164435811,6472,1,false
1649785353049399,1376139694,4297,516,5943,78728,10571021705598778099,6770394755200958510,9803,3,false
1649785353049811,3836410346,1886,340,7892,2818,13297311792215831242,4822579994685885250,5877,6,false
1649785353050209,2524942989,3922,941,833,64619,9132389725732477336,4479830267563324174,9800,6,false
1649785353050625,3891240790,3840,805,7939,90099,5666795249071218574,856479166823035034,1257,4,false
1649785353051043,1314962143,966,1,4486,68710,344817182663115360,16789725599949805114,3776,2,false
1649785353051378,665844935,651,270,8592,49607,4378791079294155428,385689604854378261,4596,3,false
1649785353052024,770486018,992,675,3895,69456,5900422473616891218,3678169731493258759,8564,2,false
1649785353052405,3036437789,3160,789,8342,36480,12022000968283894817,9270194147210535429,6546,6,false
1649785353052754,3235721025,2063,404,6467,30685,14199357419755253281,15049029167324057442,3610,2,false
1649785353053185,2883519404,4997,117,4139,36702,4425643852829911299,1133808420179854600,5447,5,false
1649785353053570,2981062276,2530,449,2143,63639,3678783917384583389,6546724453939789915,9074,1,false
1649785353053924,2963514048,4126,307,2550,89970,15714368175398049982,15718370377164932865,2583,4,false
1649785353054261,2458029319,2865,1,5481,17609,8914855144093845740,2180371331926050368,7993,1,false
1649785353054590,3870961952,2018,746,1681,10630,9817671448171409956,4456260834396954187,5522,5,false
1649785353054908,2777936050,563,172,5292,23100,3114784061778358454,13772159512867390706,7633,3,false
1649785353055254,1161782408,1608,304,6401,10319,2421725642332274263,13093932374011277662,6253,5,false
1649785353055654,1023774067,4113,102,1379,68273,10295875965588548498,13240291542694279548,3419,1,false
1649785353056114,3041923775,2984,90,273,12994,13165609072946859107,17924699396061719665,4539,4,false
1649785353056549,2725996914,3176,776,6520,69645,7717837992722538199,13993694381748297067,7263,5,false
1649785353056888,3977798230,4491,893,450,8969,5293324803264778363,14134009823598808710,8800,5,false
1649785353057239,4140589635,2076,459,2506,91096,10418342828675810718,8279360176974809350,3402,1,false
1649785353057561,3856018088,1282,383,7990,84268,4645317836666854249,9779797223510262726,2646,2,false
1649785353057916,3622917057,3920,588,1844,19806,1047803148318967592,13644390617948727352,6812,5,false
1649785353058305,1687428431,4193,126,6758,41214,12277238668954491333,7736000191316591815,4293,5,false
1649785353058707,2465164187,160,480,9781,53505,7038750342584555365,13689464377246431805,1118,3,false
1649785353059015,3911058411,4847,250,2943,11475,14249198280601108769,180709509393957257,5107,4,false
1649785353059309,155144930,269,300,1514,6510,18424103264460574172,16584812872280156110,3447,5,false
1649785353059651,3513297517,4728,683,1081,7725,13933979245236094543,16039717721294430254,3437,5,false
1649785353059972,714475710,4210,311,5669,46113,6981209765519188730,5814123306568512433,4262,4,false
1649785353060262,2479661915,19,265,4915,8451,2079231851849877756,5700763837143543239,7541,4,false
1649785353060566,3029145927,988,634,6098,24590,12126234846757471649,14148929314254376899,9715,4,false
1649785353060889,1327764032,4304,468,4203,25124,16742246586019704851,8469128345242210335,2609,6,false
1649785353061189,686451600,491,751,2709,73959,334720763531990502,4963796347588475297,1495,3,false
1649785353061464,1636565704,1683,230,9369,96580,9553905299084980829,11260575964556889170,4615,3,false
1649785353061955,4080910838,3675,934,6120,18065,13031682575428835383,8566516716483414764,6053,5,false
1649785353062393,3363369652,732,205,3433,30272,1047107240664670081,10510394546414210673,7548,4,false
1649785353062705,3791767586,4183,90,2449,18426,6853763133754740266,13377267892725427033,8697,6,false
1649785353062989,1116450229,617,566,9617,62807,17286945533134382217,129453482317054569,8729,4,false
1649785353063399,1192151371,2236,944,1623,65114,17445167407730270525,13784439872042376536,4439,3,false
1649785353064010,989822547,3348,560,6590,89691,6630037262288866380,2145322755339607249,6793,1,false
1649785353064512,2565794006,3197,578,3946,10774,4508139838556972163,2690110114892334395,4110,4,false
1649785353065300,2956262877,2274,634,4365,52046,2060086082348813474,16773653184107804087,7704,2,false
1649785353065802,2884528694,478,244,3933,20539,174370901318073534,11787863550856687946,8957,5,false
1649785353066224,3545763414,3461,882,5208,55046,16644215445701906860,17958395587385064581,3828,3,false
1649785353066827,4169829693,1850,241,1125,42764,5482345026208067478,1199148680027667649,4765,2,false
1649785353067310,1477688622,4774,366,7921,37570,12877176596938118163,16787553191238632091,2327,1,false
1649785353068611,405927915,969,269,6629,29616,14904009062657943920,4248415559600619807,7131,3,false
1649785353068986,8488957,4407,627,1098,65328,2213358408612590892,3935491879820980507,2639,1,false
1649785353069286,3872321393,935,613,1963,77703,13997357257177343942,12357308999724354062,3645,3,false
1649785353069600,518743011,4983,48,5520,6712,14113343685653530232,15913438851637530028,8210,4,false
1649785353069895,81386499,852,909,3840,87340,14928215640256071059,11140726025806751499,4492,4,false
1649785353070195,1669674137,4650,704,4195,43477,11841008994983863901,12105355403631265553,7084,1,false
1649785353070554,40595203,3068,515,9188,52959,12554996954066708577,10042832551737979877,3180,6,false
1649785353070841,3112772938,1675,471,4010,79711,5773209288724785741,18163173276019643508,6978,1,false
1649785353071178,1930548863,2272,947,1684,15634,6152115316462260314,5316267140264363091,9944,2,false
1649785353071478,2272656498,628,867,2129,38829,2094870854842384675,13577651577081326164,3149,5,false
1649785353072020,1286146008,663,825,3294,3365,8215878738321469972,5834060346130418752,1379,1,false
1649785353072428,2561390552,877,292,5278,79326,7003662859373803298,1491314164978166235,8161,4,false
1649785353073003,1772608448,3552,14,644,77655,9629793087757524979,12075519992369323233,8790,2,false
1649785353073307,3179732266,910,759,4049,99150,11720684218886284475,18197696651415357825,2740,3,false
1649785353073763,3664345313,3921,493,6069,15143,17737410406174470535,3207329558279571591,3861,3,false
1649785353074142,661210372,1351,695,1162,25244,3572916584737720803,17862679037465195477,1122,3,false
1649785353074650,1114056541,146,43,8624,71491,11414512727156321098,7182695731234704123,7815,2,false
1649785353075005,2599267441,1256,314,1610,47357,4192190715711371544,7011586814895300732,9615,6,false
1649785353075325,3713924195,4687,284,2979,77312,15096013369838972658,3325389707058110253,7367,2,false
1649785353075727,2766084300,905,704,8737,37412,17382723124290627432,14110752980897002015,2320,1,false
1649785353076034,3505393012,2924,869,3189,56864,6238208426258214581,6494680169701712735,5257,5,false
1649785353076328,3376605913,3389,643,2888,95408,360993810425103954,16152746473299526044,6999,1,false
1649785353076845,515939759,2961,564,3726,28835,5534860587212010115,1576172415306326937,6914,3,false
1649785353077344,819705981,618,919,4634,8760,2449006236911836195,201956108881945268,2757,6,false
1649785353077707,140172383,2466,454,7141,58565,11791378147618982234,16435113797238675010,9642,2,false
1649785353078018,1453023504,1906,153,4077,18627,17627208851941926430,9250206363041228396,9933,2,false
1649785353078305,1045941929,2911,571,8943,11018,11341730546984551505,15247106095318606701,8094,5,false
1649785353078580,3270005690,2273,692,2991,1876,15602598817159027653,3437218649962606670,2601,5,false
1649785353078923,647700893,3752,527,5501,49838,5050431378321644042,11133996223699912239,3157,3,false
1649785353079209,863304381,1177,682,7682,91042,13237643380049061465,1195328435029250442,7057,6,false
1649785353079519,3250168045,1240,526,4907,19132,17837084803322878008,7557117155349885801,5921,3,false
1649785353079953,1317990493,1477,713,8506,29518,4032364471555640477,16449031821251703867,8846,2,false
1649785353080710,4023750416,2647,177,6486,90891,8294944175588374852,101678198850519120,7025,2,false
1649785353080992,1292218046,4472,570,2525,25264,16262115994435737764,12326334315124329421,5786,3,false
1649785353081357,4260792570,2981,907,7645,50134,5639977994251771131,1469775730043240885,1498,6,false
1649785353081747,879834853,2375,267,5747,42277,13504012021546651292,16665866578388550418,9427,5,false
1649785353082076,952824567,2932,527,6873,50286,12348395595255153697,4627060053578614698,6235,6,false
1649785353082386,1272949408,3321,558,3575,90915,7117775643346202018,12481968466712184428,5149,1,false
1649785353083284,994934489,3538,578,4459,17018,17624840439157430099,278020960738770959,8609,4,false
1649785353084010,897201499,3964,701,5607,50154,11778946746995588781,9916373411495282272,9119,4,false
1649785353084406,2032463505,168,853,9831,2832,14103381568918509924,488136540960513492,3768,1,false
1649785353084763,1598798358,903,722,763,92943,4442460520666926715,7884410533653470026,5241,4,false
1649785353085091,1707772887,1574,30,1182,45050,3067816545578904168,1942062829455825461,7518,1,false
1649785353085411,4268843096,3959,188,7007,5387,7365861034639817198,7612565371426407146,3196,1,false
1649785353085710,2881166664,1918,101,5440,16394,7973848162664443172,7635774508470319296,7864,3,false
1649785353085993,3961284447,4173,202,907,15484,17538846153148042544,72872737500725088,4507,4,false
1649785353086350,4097590158,4598,462,8130,85602,15675283760731918228,16146713797442473647,7087,5,false
1649785353086650,773219741,4911,479,3870,94170,16492848587562498508,4108855292687048035,2477,5,false
1649785353086942,875218637,1398,473,3544,98835,939276096959720497,12745687198930507373,4747,3,false
1649785353087220,3875922914,1752,628,9783,14097,11829482315168223292,12593185289213620820,3688,3,false
1649785353087535,3729638978,824,577,5163,77020,7520181102411711225,1137140114386325698,9745,4,false
1649785353087921,2594007247,1181,602,5462,79710,15309532168371721797,10911103403760271889,9029,3,false
1649785353088225,3583586472,1289,272,5942,66334,91166240506113619,3442976975684380292,2629,5,false
1649785353088510,2231364467,97,971,7456,72369,5835918122304931688,6982181359512708549,1082,1,false
1649785353088825,2159386670,3734,539,9869,51656,3738168351070846275,11416545186489263965,6772,3,false
1649785353089117,2050791901,3719,340,2593,95915,664500364401410829,10964654904890299909,6998,4,false
1649785353089407,221106282,2116,968,5659,55930,14167837599067488142,5331315533573719014,7582,6,false
1649785353089677,1546596659,29,405,9325,17458,10744633961205663685,5814109012712555626,1402,2,false
1649785353089963,4136826126,4957,991,8348,58572,6787855634485905066,8525477201928506126,4203,3,false
1649785353090244,1270905164,4462,658,5793,26989,6997332007039402744,10795339852944985243,1392,6,false
1649785353090534,3010025203,4328,527,1184,72286,3814677684589148799,16999209100406443394,7161,3,false
1649785353090827,3544662087,3855,607,1360,66951,4696710991043784632,16187918199749050039,2127,3,false
1649785353091110,1266131860,28,987,3785,42791,16854505258608196950,13653695146963726334,5862,6,false
1649785353091385,2275370707,2540,777,4966,63188,14930805851506445747,9200763210015617761,5477,2,false
1649785353091749,3705634840,4339,714,4819,23835,14956894617519418318,16865295328737892790,7336,3,false
1649785353092024,2958858384,367,127,460,45911,9041141169057808990,9574761420757284981,1807,6,false
1649785353092314,2954976260,322,764,7898,44409,16136554729655943019,18188598576800760133,6857,3,false
1649785353092621,2072151378,1164,153,2514,85359,7740468357046178934,5863756648571849815,7484,3,false
1649785353093008,2515996671,2010,959,4645,40766,4995613194525488275,16119589554521861241,8117,3,false
1649785353093290,655744326,2893,410,2082,70595,17711847292424818484,16419579725885775002,6884,2,false
1649785353093625,130497169,2142,703,7775,87718,17868103837086521602,10131801414231922258,2805,1,false
1649785353094029,1405246944,4482,463,1903,76280,10247359057968323196,10417188241666537406,7353,4,false
1649785353094370,1344409057,95,397,4634,93689,882328047866273116,1551039962981142240,5474,6,false
1649785353094699,3820699626,1086,213,5909,67990,17746826563394547974,9543533345252718418,9667,1,false
1649785353095029,155985662,3841,35,5183,797,8528209084293308596,12171778818635416428,1326,6,false
1649785353095345,2109325929,3933,294,9232,46544,12486788074998388778,15088792832887469713,9705,3,false
1649785353095751,2417057174,1,495,3858,10025,997679444817790838,12435789271363815061,2695,5,false
1649785353096075,2663017841,2596,318,4014,3729,11937743906155260465,11265732032599174735,3018,2,false
1649785353096430,2697422724,3472,905,3753,87351,14311057857109031196,12266467580598393436,6947,4,false
1649785353097012,1641975720,4119,144,7130,71962,11823230733917088671,14092341619601685736,6742,2,false
1649785353097434,1114076543,3135,789,9591,28598,10980066287289496216,1383223375495826743,4364,6,false
1649785353097718,1898421468,25,769,4956,79290,15667179047330542404,17149685902708316818,7628,5,false
1649785353098104,3771184268,503,129,1715,66566,2326401499385974902,11202142507926575081,6629,5,false
1649785353098415,1807329036,1458,996,3544,9677,16733122190156567843,699112146512771693,3904,2,false
1649785353098768,2589227198,2347,519,5544,97402,8102898521319378141,2576083890089331405,3287,3,false
1649785353099119,1880645937,2990,789,6195,53670,11491275256740048088,16288109989210503657,8866,5,false
1649785353099392,1411579266,3917,965,6626,47555,12781288203658958642,3395428558876728945,8136,2,false
1649785353099868,3908133548,770,997,9069,62529,5688814161025709043,14227353847446467711,3153,4,false
1649785353100163,2348488789,4838,408,7480,99180,4081693619249596983,1523637774046317690,1939,6,false
1649785353100481,2409038635,2381,939,7111,56649,13893829571245294112,11764153415577661573,2128,4,false
1649785353100785,3718232646,3414,277,1461,12589,2593893224759999988,894133527476729649,6316,2,false
1649785353101073,590503139,2311,695,1892,29895,10826306825488005610,2732818618438537692,5264,3,false
1649785353101466,3121042112,2940,625,5519,63499,2580140211142957407,18207520952073649835,8381,2,false
1649785353101770,1150827665,1776,220,8950,44644,14199032049177271073,15267603711949524117,9990,2,false
1649785353102065,1730365975,4668,995,5576,37043,7933962132247381777,2975846586110465445,9531,2,false
1649785353102391,3141134894,3076,631,7610,88395,12097838702387752623,6344257864707458316,7451,2,false
1649785353102666,3811070113,2069,897,6699,50594,3485567043345893343,13497603717122990074,8124,1,false
1649785353102995,1271000554,672,541,3889,37221,7096995788688828319,13623565047278918688,6462,5,false
1649785353103272,4152155581,2673,63,8658,81975,11855270911313432636,8311251457499381742,8360,5,false
1649785353103582,3029439104,1971,880,3083,50396,6523194529750946157,17202091391179369992,4549,2,false
1649785353103921,768785828,23,912,3554,90650,12296913988517712968,1898041499496267996,2008,1,false
1649785353104218,3388785277,500,282,5901,39193,7863333360922442427,3061827686672296636,3017,1,false
1649785353104507,686961501,152,691,6096,31033,9176872854873530234,12463312329014182174,3767,5,false
1649785353104797,1171113878,4215,836,2078,50152,3571042893319940861,16615032575330445846,2112,5,false
1649785353105150,4153905310,4035,611,107,95914,8610903949011500262,6186760778245052300,7333,1,false
1649785353105494,253456133,4610,975,402,8088,17939059156635698113,15735122613816727795,1301,6,false
1649785353105814,368138430,1696,845,4936,87131,2753882763643651257,6545699547533228265,8457,2,false
1649785353106118,1892893744,4758,954,5889,15741,2416807153038531215,450995493782372277,8789,4,false
1649785353106539,1186858326,1788,140,2856,19251,11194726763002239430,9571975689407063377,4944,3,false
1649785353107028,1276075716,3897,855,763,64754,14319393090352453961,14148612286244728661,5163,4,false
1649785353107844,1574948454,2864,173,6859,13932,7206651056148048534,17925406007090198513,5153,4,false
1649785353108263,2606029219,3806,42,2144,45347,1887956536686069962,14810549128687858055,7306,3,false
1649785353108608,1447323128,1149,214,2254,11639,7559213907972622578,8274350782599597118,5170,3,false
1649785353108910,279729951,2418,546,6622,87432,9426363523784243379,5699301160126380894,7760,3,false
1649785353109286,3653237660,2355,878,4734,68950,5672869177426840922,6135910763644074052,6652,5,false
1649785353109589,4265275390,1942,866,6226,62228,15798042117466592364,12014018650144646159,8353,1,false
1649785353109957,3159032869,2063,565,6582,8894,11108705831308803010,13255432052217779490,9482,3,false
1649785353110305,2253517456,4288,219,4709,13115,18298221742632955129,9264012705772955033,4728,3,false
1649785353110673,955914387,449,787,2743,73869,11105825835071741132,11003910580452197402,3451,5,false
1649785353110989,1533704204,56,130,2113,75548,5733551140109902966,8430189616655051153,4074,4,false
1649785353111314,2770817969,1877,76,9683,28251,1152835408195884496,17727996665362752119,9411,5,false
1649785353111668,3386601604,3961,103,7362,41674,18435082857401440758,5862566126996315713,1672,5,false
1649785353112031,1994790028,3750,924,8135,36304,1672348285068938084,1583782803538943912,7071,3,false
1649785353112340,28499683,4519,500,9515,51966,1954171399585747122,17254163475941511689,6862,6,false
1649785353112657,3835355785,1500,485,6994,61186,15385112575818782382,11364545079975110907,3320,5,false
1649785353112961,2940693599,4415,961,3572,77312,989132167861084806,12851149018543587308,6005,5,false
1649785353113352,3855926785,8,362,2049,5532,15484854217278121924,11261166383404459027,9470,6,false
1649785353113638,2457108650,4812,805,1007,6222,10017821647454376836,17512157128449905895,7963,1,false
1649785353114247,1774695882,1477,111,4195,8571,18194315192059074270,15247722290948996310,3379,1,false
1649785353114693,3166453821,2508,345,8946,91487,10452317865613632918,4671549513901595439,2352,3,false
1649785353115084,3959854360,1274,998,9827,45162,3591226690446796746,2464080134718891718,4653,1,false
1649785353115507,3839907265,4127,826,759,93435,11961959704346343526,12216909816866620617,3051,1,false
1649785353116158,53999993,573,730,3687,93000,2631949371963180947,17233599500353191205,2618,6,false
1649785353116516,1937071715,3928,432,1838,34775,17739860852129603436,88025138931318394,7623,5,false
1649785353116849,2733680936,2040,374,3634,7133,8144303171656950556,14501873797991624726,1758,6,false
1649785353117168,4239772463,4580,686,7852,35719,10797245809044834528,13946654658741775809,1270,2,false
1649785353117592,4072280756,2091,918,1388,51371,2891220534774098807,523381744624227994,2581,5,false
1649785353117909,3359702786,1781,825,6936,88259,10494872695480739843,3524523689908355598,3104,3,false
1649785353118212,2823813467,2565,808,1711,25725,8555849015791924744,14428394058692100140,7770,1,false
1649785353118559,1791605145,3314,11,2223,41368,14362357614823418741,17220682472266195614,1417,5,false
1649785353118986,1103638335,3703,85,171,20374,9211679892381628711,2821692055752992744,7346,6,false
1649785353119332,2458414773,1900,674,4754,94546,1349412911349199364,5736221220907286075,8711,5,false
1649785353119775,961026171,3963,818,2223,37732,17020377029220456631,12326242319624738548,2211,1,false
1649785353120167,2219438608,3148,784,5444,19803,86365663539406850,13718453598871714527,8183,4,false
1649785353120476,1705141510,867,523,1858,88541,7534541589323560261,6392761607136559045,8228,6,false
1649785353120770,3465393056,2884,810,4389,99935,13565587857605478708,1212421265197114910,9140,1,false
1649785353121062,2182721058,3177,290,7137,7391,15028381635885457133,5573286420514883088,2565,5,false
1649785353121359,3375537551,80,763,5730,74292,3514639544866019911,13318800587517862666,4483,5,false
1649785353121645,2630317390,965,576,2165,89953,12384203307314051386,14799206244154803750,1658,6,false
1649785353121930,1626340526,4596,87,2175,3574,12039742491642825131,13466669981549161639,3465,5,false
1649785353122220,3107763525,277,745,1913,85643,13165709749886345208,3694440923344482755,9992,2,false
1649785353122553,881836306,4606,489,2852,55879,5615608246285629556,9420933134685037412,1292,1,false
1649785353122940,436562875,117,465,7632,33572,10470038709872867534,5251779889352057258,9234,1,false
1649785353123231,3448548425,1921,571,3602,12115,13300716335714644583,14375727404994943625,3434,1,false
1649785353123507,1846385886,65,338,6472,69750,10404296550144023439,17939298882266905962,6438,4,false
1649785353123936,4158899095,4296,488,7352,31069,6234329376468119203,15772684311459613920,5128,3,false
1649785353124255,902995111,2603,846,4037,33618,13102242667257872747,10465521218164318567,7927,4,false
1649785353124588,375305505,129,93,2336,91456,7450140622604919588,7172201381454348286,6557,2,false
1649785353124886,1125515336,4722,722,4953,82347,17499424154427789992,7153781650907227973,6526,6,false
1649785353125174,525294944,484,322,9320,97717,6183188217565474545,5399062651058814325,3165,3,false
1649785353125444,2345445968,1469,457,3397,37654,1545555887230926823,12861208482448150438,7638,5,false
1649785353125754,334762361,4198,517,4224,74187,10901070569844493706,1881702770886037405,7098,3,false
1649785353126031,2543518034,2531,539,9010,37981,1788540532689654783,4852890795189699069,2852,1,false
1649785353126319,1443620934,2018,826,5514,98310,13199861639694559706,18221230186040072803,5285,1,false
1649785353126590,1990716628,4996,32,9941,23985,4033505872770266194,4743257667887436528,3526,6,false
1649785353126932,559774292,4353,80,4616,49280,12196307849167355151,14639909879076646278,4712,1,false
1649785353127209,662642603,4661,21,1089,16038,7415614310788741234,15021563959614604893,4858,5,false
1649785353127499,2061528871,607,494,718,89612,10558208686940844370,1479746624202705925,9245,5,false
1649785353127880,1742246743,3991,616,7199,7409,9274607863295858656,15061738592199493504,4260,6,false
1649785353128192,1154360300,3515,750,3809,40390,3948123281582331713,13840982764678335915,5808,4,false
1649785353128467,3991216320,1447,78,1891,30793,7109671056079126342,10920452206790094419,7808,5,false
1649785353128772,2925184312,467,436,1152,67454,5934736140707049385,11073123484551586200,4213,6,false
1649785353129111,622426409,3345,233,8583,5776,8964627815548805274,8017313635939217738,9388,4,false
1649785353129848,1965010942,1985,744,1522,34920,964160922957199932,13037489520471364146,4259,4,false
1649785353130880,3898113118,57,561,4396,4863,7172428080778448759,464716388460194711,3928,6,false
1649785353131312,2330106689,3501,80,5941,79046,9833956355600625306,5208345206612262072,7446,4,false
1649785353131754,3082822211,1155,219,6156,69165,15716066834184421579,67680316017475099,5789,1,false
1649785353132160,1483561030,4442,681,7967,67140,1518456772810258192,1965051364688165110,5710,3,false
1649785353132913,1280814586,2330,542,9431,47140,3563012017499848862,17772862123356100118,7392,6,false
1649785353133814,862969159,1534,640,3493,24606,4466896519697470436,16755030458589491995,9615,4,false
1649785353134484,3565902798,3876,209,7229,88466,10103339545299234986,16288325477437879133,3274,5,false
1649785353134875,1496876570,4811,245,1224,47591,16710679056721600052,3029715364771873406,8054,1,false
1649785353135170,4113633115,1444,977,4518,70083,3436266498549378261,6976832604232945942,9014,5,false
1649785353135505,341023791,4290,941,5571,70476,5346277623000660119,13200704427117228499,6054,4,false
1649785353136362,3098000861,745,868,1334,8811,10727196021577370723,1600556836380169540,5209,1,false
1649785353137122,2318309320,3775,203,364,5600,6706679317721992997,7109566592245779545,8894,3,false
1649785353137602,1619312770,3308,744,5486,19776,3780941629781273026,10068328930929758060,2366,3,false
1649785353137986,2588902069,4528,981,6339,32031,9190969794918176995,2529145785304075306,9905,2,false
1649785353138261,3920890557,1132,121,1244,39902,1308876026937339248,8877836751048968815,7291,5,false
1649785353138598,1208545519,2929,869,6123,60579,1138521034757707312,5635591484186068326,9800,4,false
1649785353138911,3502106492,3786,263,9534,97124,17816297334092081755,3840963663373370256,7961,6,false
1649785353139330,177670826,3572,384,2933,51912,6773124108322464420,5841511470596727725,2597,4,false
1649785353139690,1905515093,3849,988,1649,16714,1334376450934212516,8522571974386915401,3422,5,false
1649785353140128,2796737078,1939,118,8065,25425,18111637545076774417,8605302293907825699,8388,4,false
1649785353140418,695645029,2017,124,7315,72819,4004058767055207039,5332856247570255975,5902,1,false
1649785353140899,1532036570,2070,442,4855,94394,14113980745451553731,10882814970238702801,1641,3,false
1649785353141209,5405884,474,64,5583,22460,521052024288727981,10208876702326121003,4154,6,false
1649785353141496,1542578817,336,217,1366,76736,18062463778960756568,8799405192066290438,9802,5,false
1649785353141768,1557593237,1773,901,9131,99864,10911118891917841689,7279775503153785667,5491,6,false
1649785353142080,3048110311,1166,549,6369,15869,15537307295352939664,7441706675592635756,6353,3,false
1649785353142382,9454494,4778,366,3855,4688,7196273720489573004,17633918771248135817,7437,1,false
1649785353142697,1039401980,92,385,1793,53153,5436222364576439576,4638081009478410264,9516,2,false
1649785353142995,3178730857,2731,118,5137,16333,3694221121991295391,17410953522583901064,2107,2,false
1649785353143316,3417726355,328,313,911,21644,15536371833236219892,10337980402568829118,5880,3,false
1649785353143866,995919544,4029,736,3318,93293,11104800358735489674,4063998228762204872,9492,1,false
1649785353144310,325768445,595,719,9844,76177,16137467869356748014,3717174406679837911,2491,1,false
1649785353144719,1813379385,1488,333,1542,51480,16897319467907931639,4714621340237340570,5188,3,false
1649785353145050,2919681486,2357,390,6339,96850,11700588719968753426,9850333060266636268,2282,2,false
1649785353145382,903813169,2414,435,8902,89952,2858981983568120584,16565000475815614921,9653,2,false
